Date,Temp,Precip,Snowfall,Snowdepth
14-Apr-2011,36,0.58, M, M
15-Apr-2011,30.5, T, M, M
16-Apr-2011,30,0, M, M
17-Apr-2011,31,0.29, M, M
18-Apr-2011,37.5,0.23, M, M
19-Apr-2011,37,0, M, M
20-Apr-2011,43,0.05, M, M
21-Apr-2011,32.5,0.78, M, M
22-Apr-2011,30,0.02, M, M
23-Apr-2011,36.5,0, M, M
24-Apr-2011,40.5,0.05, M, M
25-Apr-2011,44.5,0, M, M
26-Apr-2011,50,0.45, M, M
27-Apr-2011,45.5,0.46, M, M
28-Apr-2011,62.5,0.06, M, M
29-Apr-2011,51.5,0.33, M, M
30-Apr-2011,50,0.03, M, M
1-May-2011,44,0, M, M
2-May-2011,47,0, M, M
3-May-2011,53.5,0, M, M
4-May-2011,47,0.09, M, M
5-May-2011,43.5,0.5, M, M
6-May-2011,39.5,0.14, M, M
7-May-2011,47.5,0, M, M
8-May-2011,51,0, M, M
9-May-2011,47.5,0, M, M
10-May-2011,49.5,0, M, M
11-May-2011,52.5,0, M, M
12-May-2011,49,0, M, M
13-May-2011,54,0, M, M
14-May-2011,60.5,0, M, M
15-May-2011,50.5,0.76, M, M
16-May-2011,47,1.23, M, M
17-May-2011,43,0.13, M, M
18-May-2011,48,0.05, M, M
19-May-2011,58,0.05, M, M
20-May-2011,59,0.09, M, M
21-May-2011,62,0.06, M, M
22-May-2011,56.5,0.1, M, M
23-May-2011,56,0.01, M, M
24-May-2011,53,0.01, M, M
25-May-2011,59.5,0, M, M
26-May-2011,58.5,0, M, M
27-May-2011,65,1.59, M, M
28-May-2011,69,0.68, M, M
29-May-2011,63.5,0.05, M, M
30-May-2011,68.5,0.19, M, M
31-May-2011,65.5,0, M, M
1-Jun-2011,67,0, M, M
2-Jun-2011,68.5,0.1, M, M
3-Jun-2011,49,0, M, M
4-Jun-2011,49,0, M, M
5-Jun-2011,53.5,0, M, M
6-Jun-2011,59,0.01, M, M
7-Jun-2011,62,0, M, M
8-Jun-2011,65.5,0, M, M
9-Jun-2011,71.5, T, M, M
10-Jun-2011,70.5,0.5, M, M
11-Jun-2011,64,0, M, M
12-Jun-2011,54,0, M, M
13-Jun-2011,49.5,0.51, M, M
14-Jun-2011,53.5,0.01, M, M
15-Jun-2011,50,0, M, M
16-Jun-2011,63.5,0.07, M, M
17-Jun-2011,67.5,0, M, M
18-Jun-2011,70,0, M, M
19-Jun-2011,61.5,0.43, M, M
20-Jun-2011,55.5,0, M, M
21-Jun-2011,59.5,0, M, M
22-Jun-2011,61,0, M, M
23-Jun-2011,64,0.13, M, M
24-Jun-2011,55.5,0.18, M, M
25-Jun-2011,51.5,0.63, M, M
26-Jun-2011,59.5,0.04, M, M
27-Jun-2011,62.5,0.03, M, M
28-Jun-2011,65.5,0, M, M
29-Jun-2011,67.5,0.1, M, M
30-Jun-2011,65.5,0.08, M, M
1-Jul-2011,58,0.02, M, M
2-Jul-2011,62.5,0.01, M, M
3-Jul-2011,67.5,0, M, M
4-Jul-2011,66.5,0.89, M, M
5-Jul-2011,66,0, M, M
6-Jul-2011,67.5,0, M, M
7-Jul-2011,70,0.76, M, M
8-Jul-2011,60,0, M, M
9-Jul-2011,63.5,0.15, M, M
10-Jul-2011,61.5,0, M, M
11-Jul-2011,66,0, M, M
12-Jul-2011,76,0.2, M, M
13-Jul-2011,70.5,0.02, M, M
14-Jul-2011,62,0, M, M
15-Jul-2011,63, T, M, M
16-Jul-2011,65,0, M, M
17-Jul-2011,69,0, M, M
18-Jul-2011,76,0, M, M
19-Jul-2011,72,0, M, M
20-Jul-2011,66.5,0, M, M
21-Jul-2011,70,0, M, M
22-Jul-2011,78,0.04, M, M
23-Jul-2011,77.5,0.02, M, M
24-Jul-2011,74,0, M, M
25-Jul-2011,62.5,0, M, M
26-Jul-2011,64.5,0.1, M, M
27-Jul-2011,63.5,0.3, M, M
28-Jul-2011,61.5,0.01, M, M
29-Jul-2011,67.5,0, M, M
30-Jul-2011,67.5,0.5, M, M
31-Jul-2011,61.5,0, M, M
1-Aug-2011,67,0, M, M
2-Aug-2011,71,0, M, M
3-Aug-2011,60.5,0.13, M, M
4-Aug-2011,64,0.01, M, M
5-Aug-2011,66,0, M, M
6-Aug-2011,69.5,0, M, M
7-Aug-2011,73.5,0.01, M, M
8-Aug-2011,70.5,0.09, M, M
9-Aug-2011,66.5,0.15, M, M
10-Aug-2011,68.5,0.27, M, M
11-Aug-2011,62,0.08, M, M
12-Aug-2011,63.5,0, M, M
13-Aug-2011,59.5,0, M, M
14-Aug-2011,67,0, M, M
15-Aug-2011,67.5,0.05, M, M
16-Aug-2011,60,0.08, M, M
17-Aug-2011,56.5,0.13, M, M
18-Aug-2011,61,0, M, M
19-Aug-2011,64.5,0, M, M
20-Aug-2011,70.5,0.02, M, M
21-Aug-2011,70,0.06, M, M
22-Aug-2011,67,0.43, M, M
23-Aug-2011,55,0.06, M, M
24-Aug-2011,59,0, M, M
25-Aug-2011,64.5,0, M, M
26-Aug-2011,65,0.55, M, M
27-Aug-2011,63.5,0, M, M
28-Aug-2011,66.5,0.75, M, M
29-Aug-2011,60,2.57, M, M
30-Aug-2011,56.5,0, M, M
31-Aug-2011,61.5,0, M, M
1-Sep-2011,61,0, M, M
2-Sep-2011,61.5,0, M, M
3-Sep-2011,65,0.04, M, M
4-Sep-2011,68,0.11, M, M
5-Sep-2011,72.5,1.6, M, M
6-Sep-2011,62.5,1.17, M, M
7-Sep-2011,58,0.06, M, M
8-Sep-2011,54.5,0.34, M, M
9-Sep-2011,58.5,0, M, M
10-Sep-2011,60,0, M, M
11-Sep-2011,52,0, M, M
12-Sep-2011,56,0, M, M
13-Sep-2011,65,0.02, M, M
14-Sep-2011,67,0.15, M, M
15-Sep-2011,62,0, M, M
16-Sep-2011,47.5,0.33, M, M
17-Sep-2011,42,0.13, M, M
18-Sep-2011,47,0, M, M
19-Sep-2011,52.5,0, M, M
20-Sep-2011,52.5,0.01, M, M
21-Sep-2011,50.5,0.06, M, M
22-Sep-2011,61.5, T, M, M
23-Sep-2011,59,0.16, M, M
24-Sep-2011,67.5,0.16, M, M
25-Sep-2011,69,0.09, M, M
26-Sep-2011,64,0.01, M, M
27-Sep-2011,62.5,0, M, M
28-Sep-2011,64.5,0, M, M
29-Sep-2011,60,0.03, M, M
30-Sep-2011,54,0.96, M, M
1-Oct-2011,57.5,0.65,0,0
2-Oct-2011,49,0.42,0,0
3-Oct-2011,51,0.5,0,0
4-Oct-2011,57, T,0,0
5-Oct-2011,48.5,0.62,0,0
6-Oct-2011,40,0.03,0,0
7-Oct-2011,38.5,0,0,0
8-Oct-2011,46,0,0,0
9-Oct-2011,59.5,0,0,0
10-Oct-2011,64.5,0,0,0
11-Oct-2011,51,0,0,0
12-Oct-2011,49.5,0,0,0
13-Oct-2011,49,0,0,0
14-Oct-2011,51,0.17,0,0
15-Oct-2011,54,0.88,0,0
16-Oct-2011,49,0.08,0,0
17-Oct-2011,44,0.17,0,0
18-Oct-2011,45.5,0.05,0,0
19-Oct-2011,45.5, T,0,0
20-Oct-2011,44,0.22,0,0
21-Oct-2011,48.5,0.18,0,0
22-Oct-2011,44.5,0.01,0,0
23-Oct-2011,43.5,0.05,0,0
24-Oct-2011,38,0.02,0,0
25-Oct-2011,44,0.14,0,0
26-Oct-2011,40,0.02,0,0
27-Oct-2011,42.5,0,0,0
28-Oct-2011,33.5,0,0,0
29-Oct-2011,32.5,0,0,0
30-Oct-2011,30.5,0.25,3,3
31-Oct-2011,29.5,0,0,2
1-Nov-2011,34.5,0, M, M
2-Nov-2011,38,0, M, M
3-Nov-2011,40.5,0, M, M
4-Nov-2011,42.5,0, M, M
5-Nov-2011,34.5,0, M, M
6-Nov-2011,33.5,0,0,0
7-Nov-2011,36,0,0,0
8-Nov-2011,37,0,0,0
9-Nov-2011,49.5,0,0,0
10-Nov-2011,50,0,0,0
11-Nov-2011,49,0.91,0,0
12-Nov-2011,33.5,0.03,0,0
13-Nov-2011,35,0,0,0
14-Nov-2011,46.5,0,0,0
15-Nov-2011,52, T,0,0
16-Nov-2011,40,0,0,0
17-Nov-2011,41,0.03,0,0
18-Nov-2011,33.5,0.09,1,1
19-Nov-2011,28.5,0,0, T
20-Nov-2011,36.5,0.02,0,0
21-Nov-2011,37,0.02,0,0
22-Nov-2011,25,0,0,0
23-Nov-2011,26.5,0.21,2.5,2
24-Nov-2011,19,0.36,4.5,6
25-Nov-2011,22.5,0,0,5
26-Nov-2011,29.5,0,0,3
27-Nov-2011,35.5,0,0,1
28-Nov-2011,38.5,0.03,0, T
29-Nov-2011,45,0.01,0,0
30-Nov-2011,46,0.74,0,0
1-Dec-2011,43,0,0,0
2-Dec-2011,29.5,0,0,0
3-Dec-2011,27.5,0.02,0,0
4-Dec-2011,27.5,0,0,0
5-Dec-2011,36,0,0,0
6-Dec-2011,39,0.07,0,0
7-Dec-2011,41,0.26,0,0
8-Dec-2011,30.5,0.76,1.5, M
9-Dec-2011,25.5, T, T, M
10-Dec-2011,30,0.02, T, M
11-Dec-2011,23,0.02,1, M
12-Dec-2011,23.5,0,0, M
13-Dec-2011,30.5,0,0, M
14-Dec-2011,24,0.03,0.3, M
15-Dec-2011,32,0.15,0.3, M
16-Dec-2011,38,0.54,0, M
17-Dec-2011,32.5,0.06,0, M
18-Dec-2011,12,0,0, M
19-Dec-2011,10.5,0,0, M
20-Dec-2011,17,0.02,0.3, M
21-Dec-2011,13,0,0, M
22-Dec-2011,23,0.25,0, M
23-Dec-2011,34.5,0.14,1, M
24-Dec-2011,18.5,0.08,0.5, M
25-Dec-2011,6.5,0,0, M
26-Dec-2011,11.5,0.09,1, M
27-Dec-2011,15.5, T, T, M
28-Dec-2011,22.5,0.48,0.5, M
29-Dec-2011,19.5,0.02, T, M
30-Dec-2011,9.5,0,0, M
31-Dec-2011,15,0.06,0.2, M
1-Jan-2012,32.5,0.02,0, M
2-Jan-2012,38,0.31,0, M
3-Jan-2012,23,0.12,0, M
4-Jan-2012,3.5, T, T, M
5-Jan-2012,5.5, T, T, M
6-Jan-2012,16,0.02,0.3, M
7-Jan-2012,18.5,0.07,0.3, M
8-Jan-2012,31,0.08,1, M
9-Jan-2012,17.5, T, T, M
10-Jan-2012,18,0,0, M
11-Jan-2012,18.5, T, T, M
12-Jan-2012,14,0,0, M
13-Jan-2012,22.5,0.34,4, M
14-Jan-2012,21,0.29,4, M
15-Jan-2012,0,0,0, M
16-Jan-2012,-4.5,0,0, M
17-Jan-2012,6.5,0,0, M
18-Jan-2012,27.5,0.29,3, M
19-Jan-2012,6.5,0,0, M
20-Jan-2012,6,0.16,3, M
21-Jan-2012,9, T, T, M
22-Jan-2012,-2,0.04,0.5, M
23-Jan-2012,9.5,0,0, M
24-Jan-2012,24.5,0.36,0, M
25-Jan-2012,32.5,0.03,0, M
26-Jan-2012,21.5,0,0, M
27-Jan-2012,23,0.52,5, M
28-Jan-2012,29,0.43,1.5, M
29-Jan-2012,30.5,0.01,0.3, M
30-Jan-2012,27, T, T, M
31-Jan-2012,14, T, T, M
1-Feb-2012,21,0.25,3, M
2-Feb-2012,30,0.07, T, M
3-Feb-2012,17.5, T, T, M
4-Feb-2012,20.5,0.04,1, M
5-Feb-2012,10.5,0,0, M
6-Feb-2012,14,0,0, M
7-Feb-2012,35,0,0, M
8-Feb-2012,12.5,0,0, M
9-Feb-2012,14.5,0,0, M
10-Feb-2012,20.5,0,0, M
11-Feb-2012,22.5,0,0, M
12-Feb-2012,15,0,0, M
13-Feb-2012,5.5, T, T, M
14-Feb-2012,18.5,0,0, M
15-Feb-2012,24.5,0,0, M
16-Feb-2012,33.5,0.01,0.3, M
17-Feb-2012,38,0.07,1.5, M
18-Feb-2012,36.5,0.02,1, M
19-Feb-2012,27,0,0, M
20-Feb-2012,22.5,0,0, M
21-Feb-2012,17,0,0, M
22-Feb-2012,20.5,0.03,0.5, M
23-Feb-2012,36.5,0.05,0, M
24-Feb-2012,32,0,0, M
25-Feb-2012,30.5,0.65,7, M
26-Feb-2012,21.5,0.11,4, M
27-Feb-2012,11.5,0,0, M
28-Feb-2012,14.5,0.12,2, M
29-Feb-2012,12,0,0, M
1-Mar-2012,9,0.18,3, M
2-Mar-2012,16,0.31,5, M
3-Mar-2012,22,0.15,3, M
4-Mar-2012,33.5,0,0, M
5-Mar-2012,22.5,0.12,0, M
6-Mar-2012,7,0,0, M
7-Mar-2012,12,0,0, M
8-Mar-2012,35,0,0, M
9-Mar-2012,44.5,0.46,0, M
10-Mar-2012,20.5,0,0, M
11-Mar-2012,22.5,0,0, M
12-Mar-2012,37,0,0, M
13-Mar-2012,42,0,0, M
14-Mar-2012,42,0.05,0, M
15-Mar-2012,34,0.21,0, M
16-Mar-2012,35.5,0.07,0, M
17-Mar-2012,33.5,0.23,0, M
18-Mar-2012,44,0,0, M
19-Mar-2012,52,0,0, M
20-Mar-2012,52.5,0,0, M
21-Mar-2012,53.5,0,0, M
22-Mar-2012,56,0,0, M
23-Mar-2012,56.5,0,0, M
24-Mar-2012,47,0,0, M
25-Mar-2012,45.5, T,0, M
26-Mar-2012,37,0.1,0, M
27-Mar-2012,21, T, T, M
28-Mar-2012,25,0.2,3, M
29-Mar-2012,30,0.26,2, M
30-Mar-2012,28.5,0.04,1, M
31-Mar-2012,22,0,0, M
1-Apr-2012,31.5,0,0, M
2-Apr-2012,36,0.05, T, M
3-Apr-2012,35,0,0, M
4-Apr-2012,37.5,0,0, M
5-Apr-2012,40,0,0, M
6-Apr-2012,34,0,0, M
7-Apr-2012,37.5,0,0, M
8-Apr-2012,35,0,0, M
9-Apr-2012,35,0.05,0, M
10-Apr-2012,38,0.26,0, M
11-Apr-2012,40,0.26,0, M
12-Apr-2012,42,0,0, M
13-Apr-2012,38,0,0, M
14-Apr-2012,43.5,0,0, M
15-Apr-2012,52,0,0, M
16-Apr-2012,60,0,0, M
17-Apr-2012,67.5,0,0, M
18-Apr-2012,53,0,0, M
19-Apr-2012,42,0,0, M
20-Apr-2012,50,0,0, M
21-Apr-2012,54.5,0,0, M
22-Apr-2012,54,0.71,0, M
23-Apr-2012,40.5,0.77,0, M
24-Apr-2012,43.5,0.42,0, M
25-Apr-2012,40,0.03,0, M
26-Apr-2012,41.5,0,0, M
27-Apr-2012,48,0.63,0, M
28-Apr-2012,33,0.05,0, M
29-Apr-2012,32,0,0, M
30-Apr-2012,37,0,0, M
1-May-2012,47,0.15,0,0
2-May-2012,39.5,0.3,0,0
3-May-2012,44.5, T,0,0
4-May-2012,53,0.12,0,0
5-May-2012,47.5,0.23,0,0
6-May-2012,44,0,0,0
7-May-2012,46.5,0,0,0
8-May-2012,50.5,0,0,0
9-May-2012,46,0.46,0,0
10-May-2012,51,0.6,0,0
11-May-2012,47,0.32,0,0
12-May-2012,44,0.02,0,0
13-May-2012,53.5,0.04,0,0
14-May-2012,57.5, T,0,0
15-May-2012,58.5,0.2,0,0
16-May-2012,56.5,0.2,0,0
17-May-2012,59.5,0.13,0,0
18-May-2012,45,0,0,0
19-May-2012,55.5,0,0,0
20-May-2012,62.5,0,0,0
21-May-2012,67,0,0,0
22-May-2012,66.5,0,0,0
23-May-2012,64.5,0.48,0,0
24-May-2012,61.5, T,0,0
25-May-2012,65,0,0,0
26-May-2012,63.5,0.02,0,0
27-May-2012,62.5,0,0,0
28-May-2012,63.5,0.03,0,0
29-May-2012,61.5,0.8,0,0
30-May-2012,64,2.6,0,0
31-May-2012,63.5,0.39,0,0
1-Jun-2012,54,0,0,0
2-Jun-2012,56,0,0,0
3-Jun-2012,50,2.09,0,0
4-Jun-2012,48.5,0.47,0,0
5-Jun-2012,48,0.18,0,0
6-Jun-2012,51.5,0.05,0,0
7-Jun-2012,54.5,0.08,0,0
8-Jun-2012,55.5,0.03,0,0
9-Jun-2012,59.5,0.65,0,0
10-Jun-2012,55,0,0,0
11-Jun-2012,62.5,0,0,0
12-Jun-2012,64,0,0,0
13-Jun-2012,69,0.26,0,0
14-Jun-2012,61.5,0.27,0,0
15-Jun-2012,56,0,0,0
16-Jun-2012,60,0,0,0
17-Jun-2012,63,0,0,0
18-Jun-2012,61,0,0,0
19-Jun-2012,60,0,0,0
20-Jun-2012,65.5,0,0,0
21-Jun-2012,77,0,0,0
22-Jun-2012,76,0,0,0
23-Jun-2012,68.5,0,0,0
24-Jun-2012,65.5,0.58,0,0
25-Jun-2012,67,0.16,0,0
26-Jun-2012,61.5,0.73,0,0
27-Jun-2012,56.5,0.77,0,0
28-Jun-2012,61,0.06,0,0
29-Jun-2012,63,0.05,0,0
30-Jun-2012,71,0.05,0,0
1-Jul-2012,70.5,0.03,0,0
2-Jul-2012,68.5,0,0,0
3-Jul-2012,63.5,0.08,0,0
4-Jul-2012,66.5,0.06,0,0
5-Jul-2012,68,0.38,0,0
6-Jul-2012,66,0,0,0
7-Jul-2012,71,0,0,0
8-Jul-2012,69,0,0,0
9-Jul-2012,59.5,0,0,0
10-Jul-2012,56.5,0,0,0
11-Jul-2012,61.5,0,0,0
12-Jul-2012,64,0,0,0
13-Jul-2012,67.5,0,0,0
14-Jul-2012,70.5,0,0,0
15-Jul-2012,73.5,0,0,0
16-Jul-2012,76,0.08,0,0
17-Jul-2012,72.5,0,0,0
18-Jul-2012,69,0.44,0,0
19-Jul-2012,62.5,0,0,0
20-Jul-2012,58,0,0,0
21-Jul-2012,61.5,0,0,0
22-Jul-2012,67.5,0,0,0
23-Jul-2012,70,0,0,0
24-Jul-2012,73.5,0.84,0,0
25-Jul-2012,65.5,0.01,0,0
26-Jul-2012,63,0,0,0
27-Jul-2012,60,0.05,0,0
28-Jul-2012,68.5,0,0,0
29-Jul-2012,72,0.34,0,0
30-Jul-2012,64,0.04,0,0
31-Jul-2012,68.5, T,0,0
1-Aug-2012,68, T,0,0
2-Aug-2012,72.5,0.14,0,0
3-Aug-2012,71.5,0.15,0,0
4-Aug-2012,69.5,0,0,0
5-Aug-2012,73.5,0,0,0
6-Aug-2012,72.5,0.52,0,0
7-Aug-2012,60,0,0,0
8-Aug-2012,65,0,0,0
9-Aug-2012,69.5,0,0,0
10-Aug-2012,71,1.47,0,0
11-Aug-2012,69,0.95,0,0
12-Aug-2012,69, T,0,0
13-Aug-2012,71,0.59,0,0
14-Aug-2012,67,0,0,0
15-Aug-2012,67,0,0,0
16-Aug-2012,68.5,0.23,0,0
17-Aug-2012,60.5,0.07,0,0
18-Aug-2012,67.5,0.1,0,0
19-Aug-2012,59,0,0,0
20-Aug-2012,59,0,0,0
21-Aug-2012,61.5,0.02,0,0
22-Aug-2012,59,0.01,0,0
23-Aug-2012,61.5,0,0,0
24-Aug-2012,65.5,0.07,0,0
25-Aug-2012,64.5,0,0,0
26-Aug-2012,67.5,0.05,0,0
27-Aug-2012,68,0,0,0
28-Aug-2012,70,0.24,0,0
29-Aug-2012,58.5,0.1,0,0
30-Aug-2012,59,0,0,0
31-Aug-2012,64.5,0,0,0
1-Sep-2012,64.5,0.1,0,0
2-Sep-2012,60,0,0,0
3-Sep-2012,59.5,0,0,0
4-Sep-2012,56.5,0,0,0
5-Sep-2012,61.5,2.34,0,0
6-Sep-2012,62,0.03,0,0
7-Sep-2012,64.5,0,0,0
8-Sep-2012,66.5,0,0,0
9-Sep-2012,63,0.67,0,0
10-Sep-2012,54.5,0,0,0
11-Sep-2012,46.5,0,0,0
12-Sep-2012,53.5,0,0,0
13-Sep-2012,57.5,0,0,0
14-Sep-2012,61.5,0,0,0
15-Sep-2012,64.5,0.03,0,0
16-Sep-2012,50, T,0,0
17-Sep-2012,45.5,0,0,0
18-Sep-2012,51.5,0,0,0
19-Sep-2012,53.5,1.11,0,0
20-Sep-2012,45, T,0,0
21-Sep-2012,46.5,0,0,0
22-Sep-2012,49,0,0,0
23-Sep-2012,57.5,0.32,0,0
24-Sep-2012,47,0,0,0
25-Sep-2012,43.5,0.13,0,0
26-Sep-2012,48,0.08,0,0
27-Sep-2012,48,0.09,0,0
28-Sep-2012,43.5,0.01,0,0
29-Sep-2012,45,0.14,0,0
30-Sep-2012,49.5,0.02,0,0
1-Oct-2012,49.5, M, M, M
2-Oct-2012,49.5, M, M, M
3-Oct-2012,56, M, M, M
4-Oct-2012,57.5, M, M, M
5-Oct-2012,54.5, M, M, M
6-Oct-2012,59.5, T, M, M
7-Oct-2012,53,0.39, M, M
8-Oct-2012,42.5, M, M, M
9-Oct-2012,39, M, M, M
10-Oct-2012,41.5, M, M, M
11-Oct-2012,43, M, M, M
12-Oct-2012,41, M, M, M
13-Oct-2012,35.5,0.02, M, M
14-Oct-2012,36,0.25, M, M
15-Oct-2012,38, M, M, M
16-Oct-2012,51.5, M, M, M
17-Oct-2012,40, M, M, M
18-Oct-2012,45, M, M, M
19-Oct-2012,47.5, M, M, M
20-Oct-2012,47, M, M, M
21-Oct-2012,52.5,0.06, M, M
22-Oct-2012,47, M, M, M
23-Oct-2012,42.5, M, M, M
24-Oct-2012,39, M, M, M
25-Oct-2012,42, M, M, M
26-Oct-2012,45.5, M, M, M
27-Oct-2012,54, M, M, M
28-Oct-2012,52, M, M, M
29-Oct-2012,47, M, M, M
30-Oct-2012,49, M, M, M
31-Oct-2012,57, M, M, M
1-Nov-2012,53,0.04,0,0
2-Nov-2012,44,0.01,0,0
3-Nov-2012,40.5,0.02,0,0
4-Nov-2012,39.5, T,0,0
5-Nov-2012,30,0,0,0
6-Nov-2012,27,0,0,0
7-Nov-2012,23.5,0,0,0
8-Nov-2012,22,0,0,0
9-Nov-2012,34,0,0,0
10-Nov-2012,39.5,0.02,0,0
11-Nov-2012,37.5,0,0,0
12-Nov-2012,37,0,0,0
13-Nov-2012,51,0.04,0,0
14-Nov-2012,36,0.52,0,0
15-Nov-2012,29.5,0,0,0
16-Nov-2012,31,0,0,0
17-Nov-2012,26.5,0,0,0
18-Nov-2012,27.5,0,0,0
19-Nov-2012,28,0,0,0
20-Nov-2012,30,0,0,0
21-Nov-2012,34.5,0,0,0
22-Nov-2012,34.5,0,0,0
23-Nov-2012,36,0,0,0
24-Nov-2012,39.5,0.1,0,0
25-Nov-2012,29,0.05,0.3, T
26-Nov-2012,23,0,0,0
27-Nov-2012,21.5,0,0,0
28-Nov-2012,19, T, T,0
29-Nov-2012,16.5,0.02,0.2, T
30-Nov-2012,14.5,0.08,1.5,1
1-Dec-2012,8.5,0, M, M
2-Dec-2012,19,0.01, M, M
3-Dec-2012,37.5,0.36, M, M
4-Dec-2012,34, T, M, M
5-Dec-2012,35.5,0.47, M, M
6-Dec-2012,31,0.04, M, M
7-Dec-2012,22,0, M, M
8-Dec-2012,26,0, M, M
9-Dec-2012,31,0.02, M, M
10-Dec-2012,33,0.12, M, M
11-Dec-2012,34,0.55, M, M
12-Dec-2012,27,0, M, M
13-Dec-2012,30.5,0, M, M
14-Dec-2012,27.5,0, M, M
15-Dec-2012,24, T, M, M
16-Dec-2012,16,0, M, M
17-Dec-2012,12.5,0.59, M, M
18-Dec-2012,26.5,0.2, M, M
19-Dec-2012,32.5,0.65, M, M
20-Dec-2012,32.5,0.04, M, M
21-Dec-2012,30.5,0.13, M, M
22-Dec-2012,32.5,0.72, M, M
23-Dec-2012,23.5,0.03, M, M
24-Dec-2012,20,0.04, M, M
25-Dec-2012,13.5,0, M, M
26-Dec-2012,15,0, M, M
27-Dec-2012,11,0.14, M, M
28-Dec-2012,23,0.88, M, M
29-Dec-2012,17.5,0.01, M, M
30-Dec-2012,18.5,0.24, M, M
31-Dec-2012,13,0.05, M, M
1-Jan-2013,18.5,0.08, M, M
2-Jan-2013,8.5, T, M, M
3-Jan-2013,-2,0, M, M
4-Jan-2013,0.5,0.02, M, M
5-Jan-2013,20,0.06, M, M
6-Jan-2013,15.5,0.03, M, M
7-Jan-2013,11,0.06, M, M
8-Jan-2013,7.5,0, M, M
9-Jan-2013,15,0, M, M
10-Jan-2013,24.5,0.12, M, M
11-Jan-2013,21,0, M, M
12-Jan-2013,20,0.03, M, M
13-Jan-2013,35, T, M, M
14-Jan-2013,41.5,0, M, M
15-Jan-2013,38,0, M, M
16-Jan-2013,25,0, M, M
17-Jan-2013,24.5,0.19,4, M
18-Jan-2013,9.5,0.02, M, M
19-Jan-2013,2,0.06,2, M
20-Jan-2013,23.5,0.03, M, M
21-Jan-2013,18.5,0.17, M, M
22-Jan-2013,7,0.04, M, M
23-Jan-2013,3,0, M, M
24-Jan-2013,-11,0, M, M
25-Jan-2013,-8, T, M, M
26-Jan-2013,2,0, M, M
27-Jan-2013,3, T, M, M
28-Jan-2013,4,0, M, M
29-Jan-2013,4.5,0.06, M, M
30-Jan-2013,16,0.24, M, M
31-Jan-2013,37.5,0.78, M, M
1-Feb-2013,29.5,0.23,0, M
2-Feb-2013,10,0,0, M
3-Feb-2013,7.5,0.01,0.1, M
4-Feb-2013,17.5,0,0, M
5-Feb-2013,5.5,0,0, M
6-Feb-2013,5.5,0.01,0.1, M
7-Feb-2013,10, T, T, M
8-Feb-2013,3,0.04,0.4, M
9-Feb-2013,9.5,0.36,8, M
10-Feb-2013,2.5,0.08,1, M
11-Feb-2013,13,0,0, M
12-Feb-2013,18,0.23,2, M
13-Feb-2013,32.5, T, T, M
14-Feb-2013,28,0,0, M
15-Feb-2013,24,0,0, M
16-Feb-2013,31,0.1,1, M
17-Feb-2013,22.5,0,0, M
18-Feb-2013,7, T, T, M
19-Feb-2013,11,0,0, M
20-Feb-2013,20,0.27,4, M
21-Feb-2013,16,0.02,0.5, M
22-Feb-2013,12.5,0.02,0.5, M
23-Feb-2013,27.5,0,0, M
24-Feb-2013,28,0.34,4.5, M
25-Feb-2013,27,0.29,3.5, M
26-Feb-2013,30,0,0, M
27-Feb-2013,30.5,0,0, M
28-Feb-2013,30,0.62,6, M
1-Mar-2013,32,0.17,1, M
2-Mar-2013,30,0.05,1, M
3-Mar-2013,28,0.13,3.5, M
4-Mar-2013,28.5, T, M, M
5-Mar-2013,25.5,0.05, M, M
6-Mar-2013,29,0.01, M, M
7-Mar-2013,30.5, T, M, M
8-Mar-2013,28,0,0, M
9-Mar-2013,26.5,0,0, M
10-Mar-2013,31.5,0,0, M
11-Mar-2013,39,0,0, M
12-Mar-2013,37,0,0, M
13-Mar-2013,37,0.78, M, M
14-Mar-2013,32,0,0, M
15-Mar-2013,20,0,0, M
16-Mar-2013,20,0.01, M, M
17-Mar-2013,11.5,0,0, M
18-Mar-2013,11,0,0, M
19-Mar-2013,15.5,0.08, M, M
20-Mar-2013,20,0.89, M, M
21-Mar-2013,22.5,0.06, M, M
22-Mar-2013,21.5,0,0, M
23-Mar-2013,20,0.03, M, M
24-Mar-2013,28.5,0.14, M, M
25-Mar-2013,24.5,0,0, M
26-Mar-2013,27.5,0,0, M
27-Mar-2013,33.5,0,0, M
28-Mar-2013,31.5,0.01, M, M
29-Mar-2013,39, T, M, M
30-Mar-2013,36.5,0,0, M
31-Mar-2013,32,0,0, M
1-Apr-2013,31,0.19,0, M
2-Apr-2013,30,0.21,0, M
3-Apr-2013,22,0.03, T, M
4-Apr-2013,26,0,0, M
5-Apr-2013,36,0,0, M
6-Apr-2013,30.5,0.05, T, M
7-Apr-2013,28,0,0, M
8-Apr-2013,41.5,0,0, M
9-Apr-2013,39,0.3,0, M
10-Apr-2013,35.5,0.18,0, M
11-Apr-2013,38.5,0,0, M
12-Apr-2013,34.5,0,0, M
13-Apr-2013,27.5,0.55,1, M
14-Apr-2013,34.5,0.12,0, M
15-Apr-2013,34,0,0, M
16-Apr-2013,40.5,0,0, M
17-Apr-2013,44,0.15,0, M
18-Apr-2013,39.5,0,0, M
19-Apr-2013,37.5, T,0, M
20-Apr-2013,54,0.49,0, M
21-Apr-2013,38.5,0.01,0, M
22-Apr-2013,31,0,0, M
